Label,IPLength,IPHeaderLength,TTL,           Protocol,SourcePort,DestPort,SequenceNumber,AckNumber           ,WindowSize,TCPHeaderLength,TCPLength,TCPStream     ,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,26,0,0x00000000,0x0000c319,0x0000f8ef,0x00000010,0x00001e55
Aria,60,20,64,6,57833,80,0,0,8688,40,0,27,0,0x00000000,0x0000c31a,0x0000f8da,0x00000002,0x000013d1
Aria,40,20,64,6,57833,80,1,1,9660,20,0,27,0,0x00000000,0x0000c31b,0x0000f8ed,0x00000010,0x0000ebb5
Aria,69,20,64,6,57833,80,1,1,9660,20,29,27,0,0x00000000,0x0000c31c,0x0000f8cf,0x00000018,0x00007973
Aria,157,20,64,6,57833,80,30,1,9660,20,117,27,0,0x00000000,0x0000c31d,0x0000f876,0x00000018,0x00004927
Aria,88,20,64,6,57833,80,147,1,9660,20,48,27,0,0x00000000,0x0000c31e,0x0000f8ba,0x00000018,0x0000691c
Aria,40,20,64,6,57833,80,195,726,8935,20,0,27,0,0x00000000,0x0000c31f,0x0000f8e9,0x00000019,0x0000eaea
Aria,40,20,64,6,57833,80,196,727,8934,20,0,27,0,0x00000000,0x0000c320,0x0000f8e8,0x00000010,0x0000eaf2
Aria,60,20,64,6,62997,80,0,0,8688,40,0,28,0,0x00000000,0x0000c304,0x0000f9f0,0x00000002,0x0000bebe
Aria,40,20,64,6,62997,80,1,1,9660,20,0,28,0,0x00000000,0x0000c305,0x0000fa03,0x00000010,0x000022c6
Aria,136,20,64,6,62997,80,1,1,9660,20,96,28,0,0x00000000,0x0000c306,0x0000f9a2,0x00000018,0x0000eef9
Aria,64,20,64,6,62997,80,97,1,9660,20,24,28,0,0x00000000,0x0000c307,0x0000f9e9,0x00000018,0x00004177
Aria,123,20,64,6,62997,80,121,606,9055,20,83,28,0,0x00000000,0x0000c308,0x0000f9ad,0x00000018,0x000067f3
Aria,64,20,64,6,62997,80,204,606,9055,20,24,28,0,0x00000000,0x0000c309,0x0000f9e7,0x00000018,0x0000410c
Aria,40,20,64,6,62997,80,228,1231,8430,20,0,28,0,0x00000000,0x0000c30a,0x0000f9fe,0x00000019,0x000021da
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,28,0,0x00000000,0x0000c30b,0x0000f9fd,0x00000010,0x000021e2
Aria,60,20,64,6,41963,80,0,0,8688,40,0,29,0,0x00000000,0x0000c30c,0x0000f9e8,0x00000002,0x0000867f
Aria,40,20,64,6,41963,80,1,1,9660,20,0,29,0,0x00000000,0x0000c30d,0x0000f9fb,0x00000010,0x0000e0e2
Aria,69,20,64,6,41963,80,1,1,9660,20,29,29,0,0x00000000,0x0000c30e,0x0000f9dd,0x00000018,0x00006ea0
Aria,157,20,64,6,41963,80,30,1,9660,20,117,29,0,0x00000000,0x0000c30f,0x0000f984,0x00000018,0x00003e54
Aria,88,20,64,6,41963,80,147,1,9660,20,48,29,0,0x00000000,0x0000c310,0x0000f9c8,0x00000018,0x0000d1af
Aria,40,20,64,6,41963,80,195,726,8935,20,0,29,0,0x00000000,0x0000c311,0x0000f9f7,0x00000019,0x0000e017
Aria,40,20,64,6,41963,80,196,727,8934,20,0,29,0,0x00000000,0x0000c312,0x0000f9f6,0x00000010,0x0000e01f
Aria,60,20,64,6,62997,80,0,0,8688,40,0,30,0,0x00000000,0x0000c311,0x0000f8e3,0x00000002,0x00003cc0
Aria,40,20,64,6,62997,80,1,1,9660,20,0,30,0,0x00000000,0x0000c312,0x0000f8f6,0x00000010,0x0000bd57
Aria,136,20,64,6,62997,80,1,1,9660,20,96,30,0,0x00000000,0x0000c313,0x0000f895,0x00000018,0x00003f2d
Aria,64,20,64,6,62997,80,97,1,9660,20,24,30,0,0x00000000,0x0000c314,0x0000f8dc,0x00000018,0x0000dc08
Aria,123,20,64,6,62997,80,121,606,9055,20,83,30,0,0x00000000,0x0000c315,0x0000f8a0,0x00000018,0x0000b826
Aria,64,20,64,6,62997,80,204,606,9055,20,24,30,0,0x00000000,0x0000c316,0x0000f8da,0x00000018,0x0000db9d
Aria,40,20,64,6,62997,80,228,1231,8430,20,0,30,0,0x00000000,0x0000c317,0x0000f8f1,0x00000019,0x0000bc6b
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,30,0,0x00000000,0x0000c318,0x0000f8f0,0x00000010,0x0000bc73
Aria,60,20,64,6,41738,80,0,0,8688,40,0,31,0,0x00000000,0x0000c319,0x0000f8db,0x00000002,0x0000a9e2
Aria,40,20,64,6,41738,80,1,1,9660,20,0,31,0,0x00000000,0x0000c31a,0x0000f8ee,0x00000010,0x00007d2b
Aria,69,20,64,6,41738,80,1,1,9660,20,29,31,0,0x00000000,0x0000c31b,0x0000f8d0,0x00000018,0x00000ae9
Aria,157,20,64,6,41738,80,30,1,9660,20,117,31,0,0x00000000,0x0000c31c,0x0000f877,0x00000018,0x0000da9c
Aria,88,20,64,6,41738,80,147,1,9660,20,48,31,0,0x00000000,0x0000c31d,0x0000f8bb,0x00000018,0x0000cc8d
Aria,40,20,64,6,41738,80,195,726,8935,20,0,31,0,0x00000000,0x0000c31e,0x0000f8ea,0x00000019,0x00007c60
Aria,40,20,64,6,41738,80,196,727,8934,20,0,31,0,0x00000000,0x0000c31f,0x0000f8e9,0x00000010,0x00007c68
Aria,60,20,64,6,62997,80,0,0,8688,40,0,32,0,0x00000000,0x0000c317,0x0000f9dd,0x00000002,0x00000533
Aria,40,20,64,6,62997,80,1,1,9660,20,0,32,0,0x00000000,0x0000c318,0x0000f9f0,0x00000010,0x00006911
Aria,136,20,64,6,62997,80,1,1,9660,20,96,32,0,0x00000000,0x0000c319,0x0000f98f,0x00000018,0x0000c535
Aria,64,20,64,6,62997,80,97,1,9660,20,24,32,0,0x00000000,0x0000c31a,0x0000f9d6,0x00000018,0x000087c2
Aria,123,20,64,6,62997,80,121,606,9055,20,83,32,0,0x00000000,0x0000c31b,0x0000f99a,0x00000018,0x00003e2f
Aria,64,20,64,6,62997,80,204,606,9055,20,24,32,0,0x00000000,0x0000c31c,0x0000f9d4,0x00000018,0x00008757
Aria,40,20,64,6,62997,80,228,1231,8430,20,0,32,0,0x00000000,0x0000c31d,0x0000f9eb,0x00000019,0x00006825
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,32,0,0x00000000,0x0000c31e,0x0000f9ea,0x00000010,0x0000682d
Aria,60,20,64,6,57271,80,0,0,8688,40,0,33,0,0x00000000,0x0000c31f,0x0000f9d5,0x00000002,0x00001ff6
Aria,40,20,64,6,57271,80,1,1,9660,20,0,33,0,0x00000000,0x0000c320,0x0000f9e8,0x00000010,0x00005a1b
Aria,69,20,64,6,57271,80,1,1,9660,20,29,33,0,0x00000000,0x0000c321,0x0000f9ca,0x00000018,0x0000e7d8
Aria,157,20,64,6,57271,80,30,1,9660,20,117,33,0,0x00000000,0x0000c322,0x0000f971,0x00000018,0x0000b78c
Aria,88,20,64,6,57271,80,147,1,9660,20,48,33,0,0x00000000,0x0000c323,0x0000f9b5,0x00000018,0x0000f456
Aria,40,20,64,6,57271,80,195,726,8935,20,0,33,0,0x00000000,0x0000c324,0x0000f9e4,0x00000019,0x00005950
Aria,40,20,64,6,57271,80,196,727,8934,20,0,33,0,0x00000000,0x0000c325,0x0000f9e3,0x00000010,0x00005958
Aria,60,20,64,6,62997,80,0,0,8688,40,0,34,0,0x00000000,0x0000c312,0x0000f8e2,0x00000002,0x000089e1
Aria,40,20,64,6,62997,80,1,1,9660,20,0,34,0,0x00000000,0x0000c313,0x0000f8f5,0x00000010,0x00000482
Aria,136,20,64,6,62997,80,1,1,9660,20,96,34,0,0x00000000,0x0000c314,0x0000f894,0x00000018,0x0000a175
Aria,64,20,64,6,62997,80,97,1,9660,20,24,34,0,0x00000000,0x0000c315,0x0000f8db,0x00000018,0x00002333
Aria,123,20,64,6,62997,80,121,606,9055,20,83,34,0,0x00000000,0x0000c316,0x0000f89f,0x00000018,0x00001a6f
Aria,64,20,64,6,62997,80,204,606,9055,20,24,34,0,0x00000000,0x0000c317,0x0000f8d9,0x00000018,0x000022c8
Aria,40,20,64,6,62997,80,228,1231,8430,20,0,34,0,0x00000000,0x0000c318,0x0000f8f0,0x00000019,0x00000396
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,34,0,0x00000000,0x0000c319,0x0000f8ef,0x00000010,0x0000039e
Aria,60,20,64,6,37440,80,0,0,8688,40,0,35,0,0x00000000,0x0000c31a,0x0000f8da,0x00000002,0x00003f0b
Aria,40,20,64,6,37440,80,1,1,9660,20,0,35,0,0x00000000,0x0000c31b,0x0000f8ed,0x00000010,0x000095f7
Aria,69,20,64,6,37440,80,1,1,9660,20,29,35,0,0x00000000,0x0000c31c,0x0000f8cf,0x00000018,0x000023b5
Aria,157,20,64,6,37440,80,30,1,9660,20,117,35,0,0x00000000,0x0000c31d,0x0000f876,0x00000018,0x0000f368
Aria,88,20,64,6,37440,80,147,1,9660,20,48,35,0,0x00000000,0x0000c31e,0x0000f8ba,0x00000018,0x00003717
Aria,40,20,64,6,37440,80,195,726,8935,20,0,35,0,0x00000000,0x0000c31f,0x0000f8e9,0x00000019,0x0000952c
Aria,40,20,64,6,37440,80,196,727,8934,20,0,35,0,0x00000000,0x0000c320,0x0000f8e8,0x00000010,0x00009534
Aria,60,20,64,6,62997,80,0,0,8688,40,0,36,0,0x00000000,0x0000c317,0x0000f9dd,0x00000002,0x000068d2
Aria,40,20,64,6,62997,80,1,1,9660,20,0,36,0,0x00000000,0x0000c318,0x0000f9f0,0x00000010,0x0000e54c
Aria,136,20,64,6,62997,80,1,1,9660,20,96,36,0,0x00000000,0x0000c319,0x0000f98f,0x00000018,0x00007c15
Aria,64,20,64,6,62997,80,97,1,9660,20,24,36,0,0x00000000,0x0000c31a,0x0000f9d6,0x00000018,0x000003fe
Aria,123,20,64,6,62997,80,121,606,9055,20,83,36,0,0x00000000,0x0000c31b,0x0000f99a,0x00000018,0x0000f50e
Aria,64,20,64,6,62997,80,204,606,9055,20,24,36,0,0x00000000,0x0000c31c,0x0000f9d4,0x00000018,0x00000393
Aria,40,20,64,6,62997,80,228,1231,8430,20,0,36,0,0x00000000,0x0000c31d,0x0000f9eb,0x00000019,0x0000e460
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,36,0,0x00000000,0x0000c31e,0x0000f9ea,0x00000010,0x0000e468
Aria,60,20,64,6,60366,80,0,0,8688,40,0,37,0,0x00000000,0x0000c31f,0x0000f9d5,0x00000002,0x000008de
Aria,40,20,64,6,60366,80,1,1,9660,20,0,37,0,0x00000000,0x0000c320,0x0000f9e8,0x00000010,0x0000e7ee
Aria,69,20,64,6,60366,80,1,1,9660,20,29,37,0,0x00000000,0x0000c321,0x0000f9ca,0x00000018,0x000075ac
Aria,157,20,64,6,60366,80,30,1,9660,20,117,37,0,0x00000000,0x0000c322,0x0000f971,0x00000018,0x00004560
Aria,88,20,64,6,60366,80,147,1,9660,20,48,37,0,0x00000000,0x0000c323,0x0000f9b5,0x00000018,0x0000dfc6
Aria,40,20,64,6,60366,80,195,726,8935,20,0,37,0,0x00000000,0x0000c324,0x0000f9e4,0x00000019,0x0000e723
Aria,40,20,64,6,60366,80,196,727,8934,20,0,37,0,0x00000000,0x0000c325,0x0000f9e3,0x00000010,0x0000e72b
Aria,60,20,64,6,62997,80,0,0,8688,40,0,38,0,0x00000000,0x0000c312,0x0000f9e2,0x00000002,0x0000d8df
Aria,40,20,64,6,62997,80,1,1,9660,20,0,38,0,0x00000000,0x0000c313,0x0000f9f5,0x00000010,0x0000626e
Aria,136,20,64,6,62997,80,1,1,9660,20,96,38,0,0x00000000,0x0000c314,0x0000f994,0x00000018,0x0000bbb9
Aria,64,20,64,6,62997,80,97,1,9660,20,24,38,0,0x00000000,0x0000c315,0x0000f9db,0x00000018,0x0000811f
Aria,123,20,64,6,62997,80,121,606,9055,20,83,38,0,0x00000000,0x0000c316,0x0000f99f,0x00000018,0x000034b3
Aria,64,20,64,6,62997,80,204,606,9055,20,24,38,0,0x00000000,0x0000c317,0x0000f9d9,0x00000018,0x000080b4
Aria,40,20,64,6,62997,80,228,1231,8430,20,0,38,0,0x00000000,0x0000c318,0x0000f9f0,0x00000019,0x00006182
Aria,40,20,64,6,62997,80,229,1232,8429,20,0,38,0,0x00000000,0x0000c319,0x0000f9ef,0x00000010,0x0000618a
Aria,60,20,64,6,35114,80,0,0,8688,40,0,39,0,0x00000000,0x0000c31a,0x0000f9da,0x00000002,0x00004d5f
Aria,40,20,64,6,35114,80,1,1,9660,20,0,39,0,0x00000000,0x0000c31b,0x0000f9ed,0x00000010,0x00001705
Aria,69,20,64,6,35114,80,1,1,9660,20,29,39,0,0x00000000,0x0000c31c,0x0000f9cf,0x00000018,0x0000a4c2
Aria,157,20,64,6,35114,80,30,1,9660,20,117,39,0,0x00000000,0x0000c31d,0x0000f976,0x00000018,0x00007476
Aria,88,20,64,6,35114,80,147,1,9660,20,48,39,0,0x00000000,0x0000c31e,0x0000f9ba,0x00000018,0x00000a09
Aria,40,20,64,6,35114,80,195,726,8935,20,0,39,0,0x00000000,0x0000c31f,0x0000f9e9,0x00000019,0x0000163a
Aria,40,20,64,6,35114,80,196,727,8934,20,0,39,0,0x00000000,0x0000c320,0x0000f9e8,0x00000010,0x00001642
EdimaxPlug1101W,60,20,64,6,3754,80,0,0,5840,40,0,0,0,0x00004000,0x0000aa64,0x0000a8ae,0x00000002,0x0000c282
EdimaxPlug1101W,52,20,64,6,3754,80,1,1,2920,32,0,0,0,0x00004000,0x0000aa65,0x0000a8b5,0x00000010,0x0000f7be
EdimaxPlug1101W,52,20,64,6,3754,80,1,1,2920,32,0,0,0,0x00004000,0x0000aa66,0x0000a8b4,0x00000011,0x0000f7bd
EdimaxPlug1101W,52,20,64,6,3754,80,2,2,2920,32,0,0,0,0x00004000,0x0000aa67,0x0000a8b3,0x00000010,0x0000f7a8
EdimaxPlug1101W,60,20,64,6,4065,80,0,0,5840,40,0,1,0,0x00004000,0x0000dc6a,0x000076a7,0x00000002,0x0000d7cc
EdimaxPlug1101W,52,20,64,6,4065,80,1,1,2920,32,0,1,0,0x00004000,0x0000dc6b,0x000076ae,0x00000010,0x00002c32
EdimaxPlug1101W,52,20,64,6,4065,80,1,1,2920,32,0,1,0,0x00004000,0x0000dc6c,0x000076ad,0x00000011,0x00002c31
EdimaxPlug1101W,52,20,64,6,4065,80,2,2,2920,32,0,1,0,0x00004000,0x0000dc6d,0x000076ac,0x00000010,0x00002c1d
EdimaxPlug1101W,60,20,64,6,3299,8767,0,0,5840,40,0,2,0,0x00004000,0x00009ef2,0x00006a20,0x00000002,0x000031d3
EdimaxPlug1101W,52,20,64,6,3299,8767,1,1,2920,32,0,2,0,0x00004000,0x00009ef3,0x00006a27,0x00000010,0x000000dc
EdimaxPlug1101W,99,20,64,6,3299,8767,1,1,2920,32,47,2,0,0x00004000,0x00009ef4,0x000069f7,0x00000018,0x0000c299
EdimaxPlug1101W,52,20,64,6,3299,8767,48,232,2920,32,0,2,0,0x00004000,0x00009ef5,0x00006a25,0x00000010,0x0000fcf4
EdimaxPlug1101W,480,20,64,6,3299,8767,48,232,2920,32,428,2,0,0x00004000,0x00009ef6,0x00006878,0x00000018,0x0000eb0b
EdimaxPlug1101W,52,20,64,6,3299,8767,476,233,2920,32,0,2,0,0x00004000,0x00009ef7,0x00006a23,0x00000011,0x0000fafa
EdimaxPlug1101W,60,20,64,6,3301,8767,0,0,5840,40,0,3,0,0x00004000,0x000030a2,0x0000d870,0x00000002,0x0000562f
EdimaxPlug1101W,52,20,64,6,3301,8767,1,1,2920,32,0,3,0,0x00004000,0x000030a3,0x0000d877,0x00000010,0x0000d80b
EdimaxPlug1101W,99,20,64,6,3301,8767,1,1,2920,32,47,3,0,0x00004000,0x000030a4,0x0000d847,0x00000018,0x00009e13
EdimaxPlug1101W,52,20,64,6,3301,8767,48,232,2920,32,0,3,0,0x00004000,0x000030a5,0x0000d875,0x00000010,0x0000d677
EdimaxPlug1101W,480,20,64,6,3301,8767,48,232,2920,32,428,3,0,0x00004000,0x000030a6,0x0000d6c8,0x00000018,0x0000fe8a
EdimaxPlug1101W,52,20,64,6,3301,8767,476,233,2920,32,0,3,0,0x00004000,0x000030a7,0x0000d873,0x00000011,0x0000d479
EdimaxPlug1101W,60,20,64,6,3091,80,0,0,5840,40,0,4,0,0x00004000,0x0000fab5,0x0000585e,0x00000002,0x000000d2
EdimaxPlug1101W,52,20,64,6,3091,80,1,1,2920,32,0,4,0,0x00004000,0x0000fab6,0x00005865,0x00000010,0x00004626
EdimaxPlug1101W,52,20,64,6,3091,80,1,1,2920,32,0,4,0,0x00004000,0x0000fab7,0x00005864,0x00000011,0x00004625
EdimaxPlug1101W,52,20,64,6,3091,80,2,2,2920,32,0,4,0,0x00004000,0x0000fab8,0x00005863,0x00000010,0x00004613
EdimaxPlug1101W,60,20,64,6,3755,80,0,0,5840,40,0,5,0,0x00004000,0x00001bb4,0x0000375f,0x00000002,0x00005b96
EdimaxPlug1101W,52,20,64,6,3755,80,1,1,2920,32,0,5,0,0x00004000,0x00001bb5,0x00003766,0x00000010,0x00000803
EdimaxPlug1101W,52,20,64,6,3755,80,1,1,2920,32,0,5,0,0x00004000,0x00001bb6,0x00003765,0x00000011,0x00000802
EdimaxPlug1101W,52,20,64,6,3755,80,2,2,2920,32,0,5,0,0x00004000,0x00001bb7,0x00003764,0x00000010,0x000007f0
EdimaxPlug1101W,60,20,64,6,3299,8767,0,0,5840,40,0,6,0,0x00004000,0x00001f3e,0x0000e9d4,0x00000002,0x0000e602
EdimaxPlug1101W,52,20,64,6,3299,8767,1,1,2920,32,0,6,0,0x00004000,0x00001f3f,0x0000e9db,0x00000010,0x00002ecf
EdimaxPlug1101W,99,20,64,6,3299,8767,1,1,2920,32,47,6,0,0x00004000,0x00001f40,0x0000e9ab,0x00000018,0x0000ad79
EdimaxPlug1101W,52,20,64,6,3299,8767,48,232,2920,32,0,6,0,0x00004000,0x00001f41,0x0000e9d9,0x00000010,0x00002d71
EdimaxPlug1101W,480,20,64,6,3299,8767,48,232,2920,32,428,6,0,0x00004000,0x00001f42,0x0000e82c,0x00000018,0x0000fbb7
EdimaxPlug1101W,52,20,64,6,3299,8767,476,233,2920,32,0,6,0,0x00004000,0x00001f43,0x0000e9d7,0x00000011,0x00002b7d
EdimaxPlug1101W,60,20,64,6,3301,8767,0,0,5840,40,0,7,0,0x00004000,0x0000c4bf,0x00004453,0x00000002,0x00005ec4
EdimaxPlug1101W,52,20,64,6,3301,8767,1,1,2920,32,0,7,0,0x00004000,0x0000c4c0,0x0000445a,0x00000010,0x0000de97
EdimaxPlug1101W,99,20,64,6,3301,8767,1,1,2920,32,47,7,0,0x00004000,0x0000c4c1,0x0000442a,0x00000018,0x0000a4a2
EdimaxPlug1101W,52,20,64,6,3301,8767,48,232,2920,32,0,7,0,0x00004000,0x0000c4c2,0x00004458,0x00000010,0x0000dd18
EdimaxPlug1101W,480,20,64,6,3301,8767,48,232,2920,32,428,7,0,0x00004000,0x0000c4c3,0x000042ab,0x00000018,0x000042ed
EdimaxPlug1101W,52,20,64,6,3301,8767,476,233,2920,32,0,7,0,0x00004000,0x0000c4c4,0x00004456,0x00000011,0x0000daf8
EdimaxPlug1101W,60,20,64,6,4829,80,0,0,5840,40,0,8,0,0x00004000,0x000048b8,0x00000a5a,0x00000002,0x00004003
EdimaxPlug1101W,52,20,64,6,4829,80,1,1,2920,32,0,8,0,0x00004000,0x000048b9,0x00000a61,0x00000010,0x0000af6d
EdimaxPlug1101W,52,20,64,6,4829,80,1,1,2920,32,0,8,0,0x00004000,0x000048ba,0x00000a60,0x00000011,0x0000af6c
EdimaxPlug1101W,52,20,64,6,4829,80,2,2,2920,32,0,8,0,0x00004000,0x000048bb,0x00000a5f,0x00000010,0x0000af50
EdimaxPlug1101W,60,20,64,6,4179,80,0,0,5840,40,0,9,0,0x00004000,0x00005e81,0x0000f48f,0x00000002,0x0000973b
EdimaxPlug1101W,52,20,64,6,4179,80,1,1,2920,32,0,9,0,0x00004000,0x00005e82,0x0000f496,0x00000010,0x00002ff6
EdimaxPlug1101W,52,20,64,6,4179,80,1,1,2920,32,0,9,0,0x00004000,0x00005e83,0x0000f495,0x00000011,0x00002ff5
EdimaxPlug1101W,52,20,64,6,4179,80,2,2,2920,32,0,9,0,0x00004000,0x00005e84,0x0000f494,0x00000010,0x00002fe3
EdimaxPlug1101W,60,20,64,6,4599,80,0,0,5840,40,0,10,0,0x00004000,0x000016c4,0x00003c4f,0x00000002,0x00008cca
EdimaxPlug1101W,52,20,64,6,4599,80,1,1,2920,32,0,10,0,0x00004000,0x000016c5,0x00003c56,0x00000010,0x0000f6b2
EdimaxPlug1101W,52,20,64,6,4599,80,1,1,2920,32,0,10,0,0x00004000,0x000016c6,0x00003c55,0x00000011,0x0000f6b1
EdimaxPlug1101W,52,20,64,6,4599,80,2,2,2920,32,0,10,0,0x00004000,0x000016c7,0x00003c54,0x00000010,0x0000f6a0
EdimaxPlug1101W,60,20,64,6,3731,80,0,0,5840,40,0,11,0,0x00004000,0x00007819,0x0000daf7,0x00000002,0x0000747b
EdimaxPlug1101W,52,20,64,6,3731,80,1,1,2920,32,0,11,0,0x00004000,0x0000781a,0x0000dafe,0x00000010,0x0000772d
EdimaxPlug1101W,52,20,64,6,3731,80,1,1,2920,32,0,11,0,0x00004000,0x0000781b,0x0000dafd,0x00000011,0x0000772c
EdimaxPlug1101W,52,20,64,6,3731,80,2,2,2920,32,0,11,0,0x00004000,0x0000781c,0x0000dafc,0x00000010,0x0000771a
EdimaxPlug1101W,60,20,64,6,3800,8767,0,0,5840,40,0,12,0,0x00004000,0x00004f10,0x0000ba02,0x00000002,0x0000f785
EdimaxPlug1101W,52,20,64,6,3800,8767,1,1,2920,32,0,12,0,0x00004000,0x00004f11,0x0000ba09,0x00000010,0x00006084
EdimaxPlug1101W,99,20,64,6,3800,8767,1,1,2920,32,47,12,0,0x00004000,0x00004f12,0x0000b9d9,0x00000018,0x000015b9
EdimaxPlug1101W,52,20,64,6,3800,8767,48,232,2920,32,0,12,0,0x00004000,0x00004f13,0x0000ba07,0x00000010,0x00005f15
EdimaxPlug1101W,480,20,64,6,3800,8767,48,232,2920,32,428,12,0,0x00004000,0x00004f14,0x0000b85a,0x00000018,0x000043bd
EdimaxPlug1101W,52,20,64,6,3800,8767,476,233,2920,32,0,12,0,0x00004000,0x00004f15,0x0000ba05,0x00000011,0x00005d1c
EdimaxPlug1101W,60,20,64,6,3802,8767,0,0,5840,40,0,13,0,0x00004000,0x00008b29,0x00007de9,0x00000002,0x0000f1d0
EdimaxPlug1101W,52,20,64,6,3802,8767,1,1,2920,32,0,13,0,0x00004000,0x00008b2a,0x00007df0,0x00000010,0x0000d01e
EdimaxPlug1101W,99,20,64,6,3802,8767,1,1,2920,32,47,13,0,0x00004000,0x00008b2b,0x00007dc0,0x00000018,0x0000b98e
EdimaxPlug1101W,52,20,64,6,3802,8767,48,232,2920,32,0,13,0,0x00004000,0x00008b2c,0x00007dee,0x00000010,0x0000ce9c
EdimaxPlug1101W,480,20,64,6,3802,8767,48,232,2920,32,428,13,0,0x00004000,0x00008b2d,0x00007c41,0x00000018,0x00003e33
EdimaxPlug1101W,52,20,64,6,3802,8767,476,233,2920,32,0,13,0,0x00004000,0x00008b2e,0x00007dec,0x00000011,0x0000cc88
EdimaxPlug1101W,60,20,64,6,4289,80,0,0,5840,40,0,14,0,0x00004000,0x0000ffe6,0x0000532d,0x00000002,0x0000f780
EdimaxPlug1101W,52,20,64,6,4289,80,1,1,2920,32,0,14,0,0x00004000,0x0000ffe7,0x00005334,0x00000010,0x00007276
EdimaxPlug1101W,52,20,64,6,4289,80,1,1,2920,32,0,14,0,0x00004000,0x0000ffe8,0x00005333,0x00000011,0x00007275
EdimaxPlug1101W,52,20,64,6,4289,80,2,2,2920,32,0,14,0,0x00004000,0x0000ffe9,0x00005332,0x00000010,0x00007264
EdimaxPlug1101W,60,20,64,6,4600,80,0,0,5840,40,0,15,0,0x00004000,0x0000c12e,0x000091e4,0x00000002,0x00000ea1
EdimaxPlug1101W,52,20,64,6,4600,80,1,1,2920,32,0,15,0,0x00004000,0x0000c12f,0x000091eb,0x00000010,0x0000f02f
EdimaxPlug1101W,52,20,64,6,4600,80,1,1,2920,32,0,15,0,0x00004000,0x0000c130,0x000091ea,0x00000011,0x0000f02e
EdimaxPlug1101W,52,20,64,6,4600,80,2,2,2920,32,0,15,0,0x00004000,0x0000c131,0x000091e9,0x00000010,0x0000f01b
EdimaxPlug1101W,60,20,64,6,3800,8767,0,0,5840,40,0,16,0,0x00004000,0x00002a45,0x0000decd,0x00000002,0x0000859d
EdimaxPlug1101W,52,20,64,6,3800,8767,1,1,2920,32,0,16,0,0x00004000,0x00002a46,0x0000ded4,0x00000010,0x0000202d
EdimaxPlug1101W,99,20,64,6,3800,8767,1,1,2920,32,47,16,0,0x00004000,0x00002a47,0x0000dea4,0x00000018,0x000054ec
EdimaxPlug1101W,52,20,64,6,3800,8767,48,232,2920,32,0,16,0,0x00004000,0x00002a48,0x0000ded2,0x00000010,0x00001eb6
EdimaxPlug1101W,480,20,64,6,3800,8767,48,232,2920,32,428,16,0,0x00004000,0x00002a49,0x0000dd25,0x00000018,0x0000ff5c
EdimaxPlug1101W,52,20,64,6,3800,8767,476,233,2920,32,0,16,0,0x00004000,0x00002a4a,0x0000ded0,0x00000011,0x00001cc1
EdimaxPlug1101W,60,20,64,6,4109,80,0,0,5840,40,0,17,0,0x00004000,0x0000344d,0x0000466c,0x00000002,0x00006665
EdimaxPlug1101W,52,20,64,6,4109,80,1,1,2920,32,0,17,0,0x00004000,0x0000344e,0x00004673,0x00000010,0x0000d457
EdimaxPlug1101W,52,20,64,6,4109,80,1,1,2920,32,0,17,0,0x00004000,0x0000344f,0x00004672,0x00000011,0x0000d456
EdimaxPlug1101W,52,20,64,6,4109,80,2,2,2920,32,0,17,0,0x00004000,0x00003450,0x00004671,0x00000010,0x0000d448
EdimaxPlug1101W,60,20,64,6,4110,80,0,0,5840,40,0,18,0,0x00004000,0x000007cb,0x000072ee,0x00000002,0x00006505
EdimaxPlug1101W,52,20,64,6,4110,80,1,1,2920,32,0,18,0,0x00004000,0x000007cc,0x000072f5,0x00000010,0x0000fda1
EdimaxPlug1101W,52,20,64,6,4110,80,1,1,2920,32,0,18,0,0x00004000,0x000007cd,0x000072f4,0x00000011,0x0000fda0
EdimaxPlug1101W,52,20,64,6,4110,80,2,2,2920,32,0,18,0,0x00004000,0x00000000,0x00007ac1,0x00000010,0x0000fd92
EdimaxPlug1101W,60,20,64,6,3299,8767,0,0,5840,40,0,19,0,0x00004000,0x0000669a,0x0000a278,0x00000002,0x0000efce
EdimaxPlug1101W,52,20,64,6,3299,8767,1,1,2920,32,0,19,0,0x00004000,0x0000669b,0x0000a27f,0x00000010,0x0000f011
EdimaxPlug1101W,99,20,64,6,3299,8767,1,1,2920,32,47,19,0,0x00004000,0x0000669c,0x0000a24f,0x00000018,0x00007e98
EdimaxPlug1101W,52,20,64,6,3299,8767,48,232,2920,32,0,19,0,0x00004000,0x0000669d,0x0000a27d,0x00000010,0x0000eea5
EdimaxPlug1101W,480,20,64,6,3299,8767,48,232,2920,32,428,19,0,0x00004000,0x0000669e,0x0000a0d0,0x00000018,0x00008e1b
EdimaxPlug1101W,52,20,64,6,3299,8767,476,233,2920,32,0,19,0,0x00004000,0x0000669f,0x0000a27b,0x00000011,0x0000ecaf
